step_reverse,layer,depth,metric,image_index,value
14,features.5.24,33,L2,4,87534.0703125
14,features.5.24,33,L2,5,153271.03125
14,features.5.24,33,L2,6,166046.125
14,features.5.24,33,L2,7,133927.59375
14,features.5.24,33,L2,8,105902.4375
14,features.5.24,33,L2,9,118270.9609375
14,features.5.24,33,L2,10,124609.7734375
14,features.5.24,33,L2,11,184881.625
14,features.5.24,33,L2,12,117750.4921875
14,features.5.24,33,L2,13,74757.8828125
14,features.5.24,33,L2,14,66445.1953125
14,features.5.24,33,L2,15,164342.34375
14,features.5.24,33,L2,16,191554.03125
14,features.5.24,33,L2,17,145341.75
14,features.5.24,33,L2,18,144268.96875
14,features.5.24,33,L2,19,125027.2890625
14,features.5.24,33,L2,20,131473.78125
14,features.5.24,33,L2,21,160585.59375
14,features.5.24,33,L2,22,155406.546875
14,features.5.24,33,L2,23,150033.671875
14,features.5.24,33,L2,24,74780.953125
14,features.5.24,33,L2,25,94004.125
14,features.5.24,33,L2,26,141671.46875
14,features.5.24,33,L2,27,63377.44921875
14,features.5.24,33,L2,28,155610.5
14,features.5.24,33,L2,29,73928.2421875
14,features.5.24,33,L2_normalized,0,1.7597105503082275
14,features.5.24,33,L2_normalized,1,1.130079746246338
14,features.5.24,33,L2_normalized,2,1.2405139207839966
14,features.5.24,33,L2_normalized,3,1.6699796915054321
14,features.5.24,33,L2_normalized,4,1.155698299407959
14,features.5.24,33,L2_normalized,5,1.6457668542861938
14,features.5.24,33,L2_normalized,6,1.8356506824493408
14,features.5.24,33,L2_normalized,7,1.5168638229370117
14,features.5.24,33,L2_normalized,8,1.3413516283035278
14,features.5.24,33,L2_normalized,9,1.5018421411514282
14,features.5.24,33,L2_normalized,10,1.341618537902832
14,features.5.24,33,L2_normalized,11,1.8255428075790405
14,features.5.24,33,L2_normalized,12,1.7474706172943115
14,features.5.24,33,L2_normalized,13,1.0059990882873535
14,features.5.24,33,L2_normalized,14,1.0660592317581177
14,features.5.24,33,L2_normalized,15,1.7324391603469849
14,features.5.24,33,L2_normalized,16,1.791830062866211
14,features.5.24,33,L2_normalized,17,1.5092324018478394
14,features.5.24,33,L2_normalized,18,1.77480149269104
14,features.5.24,33,L2_normalized,19,1.2495989799499512
14,features.5.24,33,L2_normalized,20,1.4741063117980957
14,features.5.24,33,L2_normalized,21,1.6853134632110596
14,features.5.24,33,L2_normalized,22,1.5975865125656128
14,features.5.24,33,L2_normalized,23,1.7022656202316284
14,features.5.24,33,L2_normalized,24,1.5512386560440063
14,features.5.24,33,L2_normalized,25,1.3472493886947632
14,features.5.24,33,L2_normalized,26,1.6937510967254639
14,features.5.24,33,L2_normalized,27,0.9866148233413696
14,features.5.24,33,L2_normalized,28,1.753109335899353
14,features.5.24,33,L2_normalized,29,0.7924963235855103
14,features.5.24,33,cosine,0,0.12711888551712036
14,features.5.24,33,cosine,1,0.4350777864456177
14,features.5.24,33,cosine,2,0.38720107078552246
14,features.5.24,33,cosine,3,0.1708134561777115
14,features.5.24,33,cosine,4,0.4298405051231384
14,features.5.24,33,cosine,5,0.18238791823387146
14,features.5.24,33,cosine,6,0.08217662572860718
14,features.5.24,33,cosine,7,0.24655753374099731
14,features.5.24,33,cosine,8,0.34590649604797363
14,features.5.24,33,cosine,9,0.2490788847208023
14,features.5.24,33,cosine,10,0.33392611145973206
14,features.5.24,33,cosine,11,0.08760017156600952
14,features.5.24,33,cosine,12,0.13258430361747742
14,features.5.24,33,cosine,13,0.497240275144577
14,features.5.24,33,cosine,14,0.47308021783828735
14,features.5.24,33,cosine,15,0.1463117003440857
14,features.5.24,33,cosine,16,0.10842014849185944
14,features.5.24,33,cosine,17,0.25626340508461
14,features.5.24,33,cosine,18,0.11287156492471695
14,features.5.24,33,cosine,19,0.3812331557273865
14,features.5.24,33,cosine,20,0.2639429569244385
14,features.5.24,33,cosine,21,0.16014786064624786
14,features.5.24,33,cosine,22,0.20563842356204987
14,features.5.24,33,cosine,23,0.15271000564098358
14,features.5.24,33,cosine,24,0.24788156151771545
14,features.5.24,33,cosine,25,0.3424648344516754
14,features.5.24,33,cosine,26,0.171394944190979
14,features.5.24,33,cosine,27,0.5070010423660278
14,features.5.24,33,cosine,28,0.12385325878858566
14,features.5.24,33,cosine,29,0.6083663105964661
14,features.5.25,34,L2,0,205033.90625
14,features.5.25,34,L2,1,115102.9453125
14,features.5.25,34,L2,2,128683.453125
14,features.5.25,34,L2,3,144952.859375
14,features.5.25,34,L2,4,84253.953125
14,features.5.25,34,L2,5,149360.921875
14,features.5.25,34,L2,6,161859.84375
14,features.5.25,34,L2,7,132080.8125
14,features.5.25,34,L2,8,101560.4765625
14,features.5.25,34,L2,9,116232.7578125
14,features.5.25,34,L2,10,124469.875
14,features.5.25,34,L2,11,181372.640625
14,features.5.25,34,L2,12,112994.4765625
14,features.5.25,34,L2,13,71351.8515625
14,features.5.25,34,L2,14,64471.3828125
14,features.5.25,34,L2,15,162170.671875
14,features.5.25,34,L2,16,191822.796875
14,features.5.25,34,L2,17,145211.671875
14,features.5.25,34,L2,18,142155.90625
14,features.5.25,34,L2,19,123251.5
14,features.5.25,34,L2,20,127041.3828125
14,features.5.25,34,L2,21,157248.96875
14,features.5.25,34,L2,22,152686.546875
14,features.5.25,34,L2,23,145599.203125
14,features.5.25,34,L2,24,74447.0234375
14,features.5.25,34,L2,25,95445.8671875
14,features.5.25,34,L2,26,143053.96875
14,features.5.25,34,L2,27,60803.78125
14,features.5.25,34,L2,28,151741.53125
14,features.5.25,34,L2,29,69966.5
14,features.5.25,34,L2_normalized,0,1.7729260921478271
14,features.5.25,34,L2_normalized,1,1.0770256519317627
14,features.5.25,34,L2_normalized,2,1.1856675148010254
14,features.5.25,34,L2_normalized,3,1.664595365524292
14,features.5.25,34,L2_normalized,4,1.147916555404663
14,features.5.25,34,L2_normalized,5,1.640093445777893
14,features.5.25,34,L2_normalized,6,1.8374104499816895
14,features.5.25,34,L2_normalized,7,1.5284634828567505
14,features.5.25,34,L2_normalized,8,1.326300859451294
14,features.5.25,34,L2_normalized,9,1.5087021589279175
14,features.5.25,34,L2_normalized,10,1.3427234888076782
14,features.5.25,34,L2_normalized,11,1.8285828828811646
14,features.5.25,34,L2_normalized,12,1.7336210012435913
14,features.5.25,34,L2_normalized,13,0.9842965602874756
14,features.5.25,34,L2_normalized,14,1.0393470525741577
14,features.5.25,34,L2_normalized,15,1.7533726692199707
14,features.5.25,34,L2_normalized,16,1.8138467073440552
14,features.5.25,34,L2_normalized,17,1.531235933303833
14,features.5.25,34,L2_normalized,18,1.7749958038330078
14,features.5.25,34,L2_normalized,19,1.2528437376022339
14,features.5.25,34,L2_normalized,20,1.4668512344360352
14,features.5.25,34,L2_normalized,21,1.6927920579910278
14,features.5.25,34,L2_normalized,22,1.5970152616500854
14,features.5.25,34,L2_normalized,23,1.6983379125595093
14,features.5.25,34,L2_normalized,24,1.5606180429458618
14,features.5.25,34,L2_normalized,25,1.3469120264053345
14,features.5.25,34,L2_normalized,26,1.7114416360855103
14,features.5.25,34,L2_normalized,27,0.9061952233314514
14,features.5.25,34,L2_normalized,28,1.744776964187622
14,features.5.25,34,L2_normalized,29,0.7200360298156738
14,features.5.25,34,cosine,0,0.12029559165239334
14,features.5.25,34,cosine,1,0.4617390036582947
14,features.5.25,34,cosine,2,0.416003942489624
14,features.5.25,34,cosine,3,0.17333349585533142
14,features.5.25,34,cosine,4,0.43492794036865234
14,features.5.25,34,cosine,5,0.18492180109024048
14,features.5.25,34,cosine,6,0.08141807466745377
14,features.5.25,34,cosine,7,0.24028164148330688
14,features.5.25,34,cosine,8,0.3531830310821533
14,features.5.25,34,cosine,9,0.24566423892974854
14,features.5.25,34,cosine,10,0.33704155683517456
14,features.5.25,34,cosine,11,0.08641411364078522
14,features.5.25,34,cosine,12,0.14046569168567657
14,features.5.25,34,cosine,13,0.5080854892730713
14,features.5.25,34,cosine,14,0.4872722625732422
14,features.5.25,34,cosine,15,0.1373654007911682
14,features.5.25,34,cosine,16,0.09848057478666306
14,features.5.25,34,cosine,17,0.24865815043449402
14,features.5.25,34,cosine,18,0.1128782331943512
14,features.5.25,34,cosine,19,0.3809434771537781
14,features.5.25,34,cosine,20,0.26734229922294617
14,features.5.25,34,cosine,21,0.15700013935565948
14,features.5.25,34,cosine,22,0.20594893395900726
14,features.5.25,34,cosine,23,0.15578733384609222
14,features.5.25,34,cosine,24,0.24599245190620422
14,features.5.25,34,cosine,25,0.34419262409210205
14,features.5.25,34,cosine,26,0.1674441695213318
14,features.5.25,34,cosine,27,0.5473471283912659
14,features.5.25,34,cosine,28,0.12782415747642517
14,features.5.25,34,cosine,29,0.6445792317390442
14,features.5.26,35,L2,0,204623.265625
14,features.5.26,35,L2,1,108844.3984375
14,features.5.26,35,L2,2,122862.46875
14,features.5.26,35,L2,3,142207.4375
14,features.5.26,35,L2,4,81213.4296875
14,features.5.26,35,L2,5,145903.921875
14,features.5.26,35,L2,6,158885.78125
14,features.5.26,35,L2,7,130733.5078125
14,features.5.26,35,L2,8,98269.5078125
14,features.5.26,35,L2,9,115648.0078125
14,features.5.26,35,L2,10,123761.0859375
14,features.5.26,35,L2,11,178346.796875
14,features.5.26,35,L2,12,108687.7109375
14,features.5.26,35,L2,13,67713.546875
14,features.5.26,35,L2,14,62036.93359375
14,features.5.26,35,L2,15,158646.96875
14,features.5.26,35,L2,16,190720.578125
14,features.5.26,35,L2,17,145438.296875
14,features.5.26,35,L2,18,140334.3125
14,features.5.26,35,L2,19,122423.0859375
14,features.5.26,35,L2,20,123393.9296875
14,features.5.26,35,L2,21,153184.046875
14,features.5.26,35,L2,22,151457.1875
14,features.5.26,35,L2,23,142057.46875
14,features.5.26,35,L2,24,75036.21875
14,features.5.26,35,L2,25,97438.34375
14,features.5.26,35,L2,26,145847.0625
14,features.5.26,35,L2,27,58018.56640625
14,features.5.26,35,L2,28,148561.265625
14,features.5.26,35,L2,29,66350.046875
14,features.5.26,35,L2_normalized,0,1.78612220287323
14,features.5.26,35,L2_normalized,1,1.0205566883087158
14,features.5.26,35,L2_normalized,2,1.1384788751602173
14,features.5.26,35,L2_normalized,3,1.6686524152755737
14,features.5.26,35,L2_normalized,4,1.1458103656768799
14,features.5.26,35,L2_normalized,5,1.6376575231552124
14,features.5.26,35,L2_normalized,6,1.8429027795791626
14,features.5.26,35,L2_normalized,7,1.5454120635986328
14,features.5.26,35,L2_normalized,8,1.318013310432434
14,features.5.26,35,L2_normalized,9,1.5218043327331543
14,features.5.26,35,L2_normalized,10,1.3431572914123535
14,features.5.26,35,L2_normalized,11,1.8380866050720215
14,features.5.26,35,L2_normalized,12,1.7217243909835815
14,features.5.26,35,L2_normalized,13,0.9685375690460205
14,features.5.26,35,L2_normalized,14,1.015660285949707
14,features.5.26,35,L2_normalized,15,1.7575284242630005
14,features.5.26,35,L2_normalized,16,1.8313270807266235
14,features.5.26,35,L2_normalized,17,1.548872947692871
14,features.5.26,35,L2_normalized,18,1.777082085609436
14,features.5.26,35,L2_normalized,19,1.2644195556640625
14,features.5.26,35,L2_normalized,20,1.4630130529403687
14,features.5.26,35,L2_normalized,21,1.6951507329940796
14,features.5.26,35,L2_normalized,22,1.5956004858016968
14,features.5.26,35,L2_normalized,23,1.6929408311843872
14,features.5.26,35,L2_normalized,24,1.5728472471237183
14,features.5.26,35,L2_normalized,25,1.3626891374588013
14,features.5.26,35,L2_normalized,26,1.7440332174301147
14,features.5.26,35,L2_normalized,27,0.8490793108940125
14,features.5.26,35,L2_normalized,28,1.738231897354126
14,features.5.26,35,L2_normalized,29,0.6611618399620056
14,features.5.26,35,cosine,0,0.11324483156204224
14,features.5.26,35,cosine,1,0.49004894495010376
14,features.5.26,35,cosine,2,0.44098764657974243
14,features.5.26,35,cosine,3,0.17174865305423737
14,features.5.26,35,cosine,4,0.4372101426124573
14,features.5.26,35,cosine,5,0.18621928989887238
14,features.5.26,35,cosine,6,0.0787711888551712
14,features.5.26,35,cosine,7,0.23225681483745575
14,features.5.26,35,cosine,8,0.3581908345222473
14,features.5.26,35,cosine,9,0.23911795020103455
14,features.5.26,35,cosine,10,0.34037160873413086
14,features.5.26,35,cosine,11,0.08182166516780853
14,features.5.26,35,cosine,12,0.14743253588676453
14,features.5.26,35,cosine,13,0.5159844160079956
14,features.5.26,35,cosine,14,0.4993782341480255
14,features.5.26,35,cosine,15,0.13553212583065033
14,features.5.26,35,cosine,16,0.09063735604286194
14,features.5.26,35,cosine,17,0.2430201768875122
14,features.5.26,35,cosine,18,0.1118248999118805
14,features.5.26,35,cosine,19,0.37661901116371155
14,features.5.26,35,cosine,20,0.269191175699234
14,features.5.26,35,cosine,21,0.15609249472618103
14,features.5.26,35,cosine,22,0.20606780052185059
14,features.5.26,35,cosine,23,0.1603657305240631
14,features.5.26,35,cosine,24,0.24152478575706482
14,features.5.26,35,cosine,25,0.3391234874725342
14,features.5.26,35,cosine,26,0.15594875812530518
14,features.5.26,35,cosine,27,0.575901985168457
14,features.5.26,35,cosine,28,0.1310657262802124
14,features.5.26,35,cosine,29,0.674020528793335
14,features.6,36,L2,0,110796.5859375
14,features.6,36,L2,1,18553.115234375
14,features.6,36,L2,2,28538.68359375
14,features.6,36,L2,3,117228.375
14,features.6,36,L2,4,34986.5859375
14,features.6,36,L2,5,77895.3828125
14,features.6,36,L2,6,110522.2578125
14,features.6,36,L2,7,72847.9140625
14,features.6,36,L2,8,70523.40625
14,features.6,36,L2,9,78044.6796875
14,features.6,36,L2,10,72072.6484375
14,features.6,36,L2,11,115451.0078125
14,features.6,36,L2,12,116524.4921875
14,features.6,36,L2,13,47032.421875
14,features.6,36,L2,14,36835.75
14,features.6,36,L2,15,93905.5859375
14,features.6,36,L2,16,124205.78125
14,features.6,36,L2,17,72845.21875
14,features.6,36,L2,18,125308.484375
14,features.6,36,L2,19,61208.38671875
14,features.6,36,L2,20,84425.8203125
14,features.6,36,L2,21,122598.8671875
14,features.6,36,L2,22,105831.28125
14,features.6,36,L2,23,108635.8828125
14,features.6,36,L2,24,102227.828125
14,features.6,36,L2,25,68008.640625
14,features.6,36,L2,26,52812.19921875
14,features.6,36,L2,27,20926.54296875
14,features.6,36,L2,28,151081.84375
14,features.6,36,L2,29,10214.158203125
14,features.6,36,L2_normalized,0,1.7683229446411133
14,features.6,36,L2_normalized,1,0.8888770937919617
14,features.6,36,L2_normalized,2,0.8673011660575867
14,features.6,36,L2_normalized,3,1.7226544618606567
14,features.6,36,L2_normalized,4,0.8389877676963806
14,features.6,36,L2_normalized,5,1.4627752304077148
14,features.6,36,L2_normalized,6,2.009403944015503
14,features.6,36,L2_normalized,7,1.5075486898422241
14,features.6,36,L2_normalized,8,1.1725070476531982
14,features.6,36,L2_normalized,9,1.6387659311294556
14,features.6,36,L2_normalized,10,1.3817005157470703
14,features.6,36,L2_normalized,11,1.8771995306015015
14,features.6,36,L2_normalized,12,1.8458561897277832
14,features.6,36,L2_normalized,13,0.9248648285865784
14,features.6,36,L2_normalized,14,0.9399309158325195
14,features.6,36,L2_normalized,15,1.8645341396331787
14,features.6,36,L2_normalized,16,1.9024560451507568
14,features.6,36,L2_normalized,17,1.643437147140503
14,features.6,36,L2_normalized,18,1.9908391237258911
14,features.6,36,L2_normalized,19,1.3593392372131348
14,features.6,36,L2_normalized,20,1.6235218048095703
14,features.6,36,L2_normalized,21,1.7296961545944214
14,features.6,36,L2_normalized,22,1.6660500764846802
14,features.6,36,L2_normalized,23,1.6788201332092285
14,features.6,36,L2_normalized,24,1.827836275100708
14,features.6,36,L2_normalized,25,1.5063868761062622
14,features.6,36,L2_normalized,26,1.7484463453292847
14,features.6,36,L2_normalized,27,0.7059787511825562
14,features.6,36,L2_normalized,28,1.8090540170669556
14,features.6,36,L2_normalized,29,0.518047571182251
14,features.6,36,cosine,0,0.13235318660736084
14,features.6,36,cosine,1,0.5597254037857056
14,features.6,36,cosine,2,0.5956681966781616
14,features.6,36,cosine,3,0.14067402482032776
14,features.6,36,cosine,4,0.5818468332290649
14,features.6,36,cosine,5,0.2766626477241516
14,features.6,36,cosine,6,0.0692235603928566
14,features.6,36,cosine,7,0.25151488184928894
14,features.6,36,cosine,8,0.4140033423900604
14,features.6,36,cosine,9,0.19065815210342407
14,features.6,36,cosine,10,0.3678957223892212
14,features.6,36,cosine,11,0.0722237303853035
14,features.6,36,cosine,12,0.08655849099159241
14,features.6,36,cosine,13,0.5386479496955872
14,features.6,36,cosine,14,0.5365269184112549
14,features.6,36,cosine,15,0.06956873834133148
14,features.6,36,cosine,16,0.05788203328847885
14,features.6,36,cosine,17,0.2882835268974304
14,features.6,36,cosine,18,0.05998823046684265
14,features.6,36,cosine,19,0.3750041127204895
14,features.6,36,cosine,20,0.22651223838329315
14,features.6,36,cosine,21,0.14399667084217072
14,features.6,36,cosine,22,0.16779540479183197
14,features.6,36,cosine,23,0.17274335026741028
14,features.6,36,cosine,24,0.08846565335988998
14,features.6,36,cosine,25,0.2853151559829712
14,features.6,36,cosine,26,0.1725797802209854
14,features.6,36,cosine,27,0.6470241546630859
14,features.6,36,cosine,28,0.09582554548978806
14,features.6,36,cosine,29,0.7438393235206604
14,features.7.0,37,L2,0,112327.28125
14,features.7.0,37,L2,1,18158.1171875
14,features.7.0,37,L2,2,27422.19921875
14,features.7.0,37,L2,3,121399.484375
14,features.7.0,37,L2,4,35008.90625
14,features.7.0,37,L2,5,80926.546875
14,features.7.0,37,L2,6,119235.2421875
14,features.7.0,37,L2,7,71140.0
14,features.7.0,37,L2,8,69211.9453125
14,features.7.0,37,L2,9,79774.1796875
14,features.7.0,37,L2,10,72629.5078125
14,features.7.0,37,L2,11,117095.4609375
14,features.7.0,37,L2,12,125770.9453125
14,features.7.0,37,L2,13,48165.1640625
14,features.7.0,37,L2,14,38833.55859375
14,features.7.0,37,L2,15,96257.3515625
14,features.7.0,37,L2,16,125296.25
14,features.7.0,37,L2,17,74052.1484375
14,features.7.0,37,L2,18,129535.1015625
14,features.7.0,37,L2,19,61542.82421875
14,features.7.0,37,L2,20,85202.7734375
14,features.7.0,37,L2,21,122237.7890625
14,features.7.0,37,L2,22,107826.6953125
14,features.7.0,37,L2,23,111950.1796875
14,features.7.0,37,L2,24,105733.8515625
14,features.7.0,37,L2,25,68147.4921875
14,features.7.0,37,L2,26,53674.90625
